"name"	"package"	"summary"	"Description"	"Usage"	"Arguments"	"error"
"lubridate-package"	"lubridate"	"Dates and times made easy with lubridate"	"<p>Lubridate provides tools that make it easier to parse and manipulate dates. These tools are grouped below by common purpose. More information about each function can be found in its help documentation. </p>"	NA	NA	FALSE
"mplus"	"lubridate"	"Add and subtract months to a date without exceeding the last day of the new month"	"<p>Adding months frustrates basic arithmetic because consecutive months have different lengths. With other elements, it is helpful for arithmetic to perform automatic roll over. For example, 12:00:00 + 61 seconds becomes 12:01:01. However, people often prefer that this behavior NOT occur with months. For example, we sometimes want January 31 + 1 month = February 28 and not March 3. %m+% performs this type of arithmetic. Date %m+% months(n) always returns a date in the nth month after Date. If the new date would usually spill over into the n + 1th month, %m+% will return the last day of the nth month (<code>rollback</code>. Date %m-% months(n) always returns a date in the nth month before Date. </p> <p><code>add_with_rollback</code> provides additional functionality to %m+% and %m-%. It allows rollback to first day of the month instead of the last day of the previous month and controls whether HMS component of the end date is preserved or not. </p>"	"<pre>e1 %m+% e2<br />add_with_rollback(e1, e2, roll_to_first = FALSE, preserve_hms = TRUE) </pre>"	"<table summary='R argblock'> <tr valign='top'> <td><code>e1</code></td> <td> <p>A period or a date-time object of class <code>POSIXlt</code>, <code>POSIXct</code> or <code>Date</code>.</p> </td> </tr> <tr valign='top'> <td><code>e2</code></td> <td> <p>A period or a date-time object of class <code>POSIXlt</code>, <code>POSIXct</code> or <code>Date</code>. Note that one of e1 and e2 must be a period and the other a date-time object.</p> </td> </tr> <tr valign='top'> <td><code>roll_to_first</code></td> <td> <p>rollback to the first day of the month instead of the last day of the previous month (passed to <code>rollback</code>)</p> </td> </tr> <tr valign='top'> <td><code>preserve_hms</code></td> <td> <p>retains the same hour, minute, and second information? If FALSE, the new date will be at 00:00:00 (passed to <code>rollback</code>)</p> </td> </tr> </table> "	FALSE
"am"	"lubridate"	"Does date time occur in the am or pm?"	"<p>Does date time occur in the am or pm? </p>"	"<pre>am(x)<br />pm(x) </pre>"	"<table summary='R argblock'><tr valign='top'> <td><code>x</code></td> <td> <p>a date-time object</p> </td> </tr></table> "	FALSE
"as.duration"	"lubridate"	"Change an object to a duration."	"<p>as.duration changes Interval, Period and numeric class objects to Duration objects. Numeric objects are changed to Duration objects with the seconds unit equal to the numeric value. </p>"	"<pre>as.duration(x, ...) </pre>"	"<table summary='R argblock'> <tr valign='top'> <td><code>x</code></td> <td> <p>Object to be coerced to a duration</p> </td> </tr> <tr valign='top'> <td><code>...</code></td> <td> <p>Parameters passed to other methods. Currently unused.</p> </td> </tr> </table> "	FALSE
"as.interval"	"lubridate"	"Change an object to an interval."	"<p>as.interval changes difftime, Duration, Period and numeric class objects to intervals that begin at the specified date-time. Numeric objects are first coerced to timespans equal to the numeric value in seconds. </p>"	"<pre>as.interval(x, start, ...) </pre>"	"<table summary='R argblock'> <tr valign='top'> <td><code>x</code></td> <td> <p>a duration, difftime, period, or numeric object that describes the length of the interval</p> </td> </tr> <tr valign='top'> <td><code>start</code></td> <td> <p>a POSIXt or Date object that describes when the interval begins</p> </td> </tr> <tr valign='top'> <td><code>...</code></td> <td> <p>additional arguments to pass to as.interval</p> </td> </tr> </table> "	FALSE
"as.period"	"lubridate"	"Change an object to a period."	"<p>as.period changes Interval, Duration, difftime and numeric class objects to Period class objects with the specified units. </p>"	"<pre>as.period(x, unit, ...) </pre>"	"<table summary='R argblock'> <tr valign='top'> <td><code>x</code></td> <td> <p>an interval, difftime, or numeric object</p> </td> </tr> <tr valign='top'> <td><code>unit</code></td> <td> <p>A character string that specifies which time units to build period in. unit is only implemented for the as.period.numeric method and the as.period.interval method. For as.period.interval, as.period will convert intervals to units no larger than the specified unit.</p> </td> </tr> <tr valign='top'> <td><code>...</code></td> <td> <p>additional arguments to pass to as.period</p> </td> </tr> </table> "	FALSE
"as_date"	"lubridate"	"Convert an object to a date or date-time"	"<p>Convert an object to a date or date-time </p>"	"<pre>as_date(x, ...)<br />as_datetime(x, ...)<br />## S4 method for signature 'POSIXt' as_date(x, tz = NULL)<br />## S4 method for signature 'numeric' as_date(x, origin = lubridate::origin)<br />## S4 method for signature 'POSIXt' as_datetime(x, tz = 'UTC')<br />## S4 method for signature 'numeric' as_datetime(x, origin = lubridate::origin, tz = 'UTC')<br />## S4 method for signature 'ANY' as_datetime(x, tz = 'UTC') </pre>"	"<table summary='R argblock'> <tr valign='top'> <td><code>x</code></td> <td> <p>a vector of <code>POSIXt</code>, numeric or character objects</p> </td> </tr> <tr valign='top'> <td><code>...</code></td> <td> <p>further arguments to be passed to specific methods (see above).</p> </td> </tr> <tr valign='top'> <td><code>tz</code></td> <td> <p>a time zone name (default: time zone of the POSIXt object <code>x</code>). See <code>OlsonNames</code>.</p> </td> </tr> <tr valign='top'> <td><code>origin</code></td> <td> <p>a Date object, or something which can be coerced by <code>as.Date(origin, ...)</code> to such an object (default: the Unix epoch of '1970-01-01'). Note that in this instance, <code>x</code> is assumed to reflect the number of days since <code>origin</code> at <code>'UTC'</code>.</p> </td> </tr> </table> "	FALSE
"as_date"	"lubridate"	"Convert an object to a date or date-time"	"<p>Convert an object to a date or date-time </p>"	"<pre>as_date(x, ...)<br />as_datetime(x, ...)<br />## S4 method for signature 'POSIXt' as_date(x, tz = NULL)<br />## S4 method for signature 'numeric' as_date(x, origin = lubridate::origin)<br />## S4 method for signature 'POSIXt' as_datetime(x, tz = 'UTC')<br />## S4 method for signature 'numeric' as_datetime(x, origin = lubridate::origin, tz = 'UTC')<br />## S4 method for signature 'ANY' as_datetime(x, tz = 'UTC') </pre>"	"<table summary='R argblock'> <tr valign='top'> <td><code>x</code></td> <td> <p>a vector of <code>POSIXt</code>, numeric or character objects</p> </td> </tr> <tr valign='top'> <td><code>...</code></td> <td> <p>further arguments to be passed to specific methods (see above).</p> </td> </tr> <tr valign='top'> <td><code>tz</code></td> <td> <p>a time zone name (default: time zone of the POSIXt object <code>x</code>). See <code>OlsonNames</code>.</p> </td> </tr> <tr valign='top'> <td><code>origin</code></td> <td> <p>a Date object, or something which can be coerced by <code>as.Date(origin, ...)</code> to such an object (default: the Unix epoch of '1970-01-01'). Note that in this instance, <code>x</code> is assumed to reflect the number of days since <code>origin</code> at <code>'UTC'</code>.</p> </td> </tr> </table> "	FALSE
"round_date"	"lubridate"	"Round, floor and ceiling methods for date-time objects."	"<p>Rounding to the nearest unit or multiple of a unit are supported. All meaningfull specifications in English language are supported - secs, min, mins, 2 minutes, 3 years etc. <br><code>round_date</code> takes a date-time object and rounds it to the nearest value of the specified time unit. For rounding date-times which is exactly halfway between two consecutive units, the convention is to round up. Note that this is in line with the behavior of R's base round.POSIXt function but does not follow the convention of the base round function which 'rounds to the even digit' per IEC 60559. <br><code>floor_date</code> takes a date-time object and rounds it down to the nearest boundary of the specified  time unit. <br><code>ceiling_date</code> takes a date-time object and rounds it up to the nearest boundary of the specified time unit. </p>"	"<pre>round_date(x, unit = 'second')<br />floor_date(x, unit = 'seconds')<br />ceiling_date(x, unit = 'seconds', change_on_boundary = NULL) </pre>"	"<table summary='R argblock'> <tr valign='top'> <td><code>x</code></td> <td> <p>a vector of date-time objects</p> </td> </tr> <tr valign='top'> <td><code>unit</code></td> <td> <p>a character string specifying the time unit or a multiple of a unit to be rounded to. Valid base units are second, minute, hour, day, week, month, bimonth, quarter, halfyear, or year. Arbitrary unique English abbreviations as in <code>period</code> constructor are also supported. Rounding to multiple of units (except weeks) is supported from <code>v1.6.0</code>.</p> </td> </tr> <tr valign='top'> <td><code>change_on_boundary</code></td> <td> <p>If NULL (the default) don't change instants on the boundary (<code>ceiling_date(ymd_hms('2000-01-01 00:00:00'))</code> is <code>2000-01-01 00:00:00</code>), but round up <code>Date</code> objects to the next boundary (<code>ceiling_date(ymd('2000-01-01'), 'month')</code> is <code>'2000-02-01'</code>). When <code>TRUE</code>, instants on the boundary are rounded up to the next boundary. When <code>FALSE</code>, date-time on the boundary are never rounded up (this was the default for <code>lubridate</code> prior to <code>v1.6.0</code>. See section <code>Rounding Up Date Objects</code> below for more details.</p> </td> </tr> </table> "	FALSE
"date"	"lubridate"	"Get/set Date component of a date-time."	"<p>Date-time must be a POSIXct, POSIXlt, Date, chron, yearmon, yearqtr, zoo, zooreg, timeDate, xts, its, ti, jul, timeSeries, and fts objects. </p>"	"<pre>date(x)<br />date(x) &lt;- value </pre>"	"<table summary='R argblock'> <tr valign='top'> <td><code>x</code></td> <td> <p>a date-time object</p> </td> </tr> <tr valign='top'> <td><code>value</code></td> <td> <p>an object for which the <code>date()</code> function is defined</p> </td> </tr> </table> "	FALSE
"date"	"lubridate"	"Get/set Date component of a date-time."	"<p>Date-time must be a POSIXct, POSIXlt, Date, chron, yearmon, yearqtr, zoo, zooreg, timeDate, xts, its, ti, jul, timeSeries, and fts objects. </p>"	"<pre>date(x)<br />date(x) &lt;- value </pre>"	"<table summary='R argblock'> <tr valign='top'> <td><code>x</code></td> <td> <p>a date-time object</p> </td> </tr> <tr valign='top'> <td><code>value</code></td> <td> <p>an object for which the <code>date()</code> function is defined</p> </td> </tr> </table> "	FALSE
"DateUpdate"	"lubridate"	"Changes the components of a date object"	"<p><code>update.Date</code> and <code>update.POSIXt</code> return a date with the specified elements updated.  Elements not specified will be left unaltered. update.Date and update.POSIXt do not add the specified values to the existing date, they substitute them for the appropriate parts of the existing date. </p>"	"<pre>## S3 method for class 'POSIXt' update(object, ..., simple = FALSE) </pre>"	"<table summary='R argblock'> <tr valign='top'> <td><code>object</code></td> <td> <p>a date-time object</p> </td> </tr> <tr valign='top'> <td><code>...</code></td> <td> <p>named arguments: years, months, ydays, wdays, mdays, days, hours, minutes, seconds, tzs (time zone compnent)</p> </td> </tr> <tr valign='top'> <td><code>simple</code></td> <td> <p>logical, passed to <code>fit_to_timeline</code>. If TRUE a simple fit to time line is performed and no NA are produced for invalid dates. Invalid dates are converted to meaningful dates by extrapolating the timezones.</p> </td> </tr> </table> "	FALSE
"date_decimal"	"lubridate"	"Converts a decimal to a date."	"<p>Converts a decimal to a date. </p>"	"<pre>date_decimal(decimal, tz = 'UTC') </pre>"	"<table summary='R argblock'> <tr valign='top'> <td><code>decimal</code></td> <td> <p>a numeric object</p> </td> </tr> <tr valign='top'> <td><code>tz</code></td> <td> <p>the time zone required</p> </td> </tr> </table> "	FALSE
"day"	"lubridate"	"Get/set days component of a date-time."	"<p>Get/set days component of a date-time. </p>"	"<pre>day(x)<br />mday(x)<br />wday(x, label = FALSE, abbr = TRUE)<br />qday(x)<br />yday(x)<br />day(x) &lt;- value<br />mday(x) &lt;- value<br />qday(x) &lt;- value<br />wday(x) &lt;- value<br />yday(x) &lt;- value </pre>"	"<table summary='R argblock'> <tr valign='top'> <td><code>x</code></td> <td> <p>a POSIXct, POSIXlt, Date, chron, yearmon, yearqtr, zoo, zooreg, timeDate, xts, its, ti, jul, timeSeries, or fts object.</p> </td> </tr> <tr valign='top'> <td><code>label</code></td> <td> <p>logical. Only available for wday. TRUE will display the day of the week as an ordered factor of character strings, such as 'Sunday.' FALSE will display the day of the week as a number.</p> </td> </tr> <tr valign='top'> <td><code>abbr</code></td> <td> <p>logical. Only available for wday. FALSE will display the day of the week as an ordered factor of character strings, such as 'Sunday.' TRUE will display an abbreviated version of the label, such as 'Sun'. abbr is disregarded if label = FALSE.</p> </td> </tr> <tr valign='top'> <td><code>value</code></td> <td> <p>a numeric object</p> </td> </tr> </table> "	FALSE
